"Site","Year","Rosettes","Infl","TagNew","RosNew","InflNew","surv","lagsrtsz","lagforsurv","PptFall","PptWinter","PptSummer","TempFall","TempWinter","TempSummer","TransectNew","InflYesNo"
"Garden Park West",2009,19,5,"W.4.48",19,5,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,17,1,"W.4.48",17,1,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",1
"Garden Park West",2011,NA,NA,"W.4.48",NA,NA,0,0,1,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",NA
"Garden Park West",2004,21,25,"W.4.49",21,25,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,39,9,"W.4.49",39,9,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,13,1,"W.4.49",13,1,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",1
"Garden Park West",2007,18,0,"W.4.49",18,0,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",0
"Garden Park West",2008,8,0,"W.4.49",8,0,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",0
"Garden Park West",2009,12,0,"W.4.49",12,0,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",0
"Garden Park West",2010,12,1,"W.4.49",12,1,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",1
"Garden Park West",2011,9,0,"W.4.49",9,0,1,1,1,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",0
"Garden Park West",2012,15,4,"W.4.49",15,4,1,1,1,173.437004089355,45.4470012187958,173.937003135681,13.5752507448196,1.99800008535385,17.4525008201599,"W.4",1
"Garden Park West",2013,12,0,"W.4.49",12,0,1,1,1,83.1720008850098,53.7239995002747,163.097997665405,13.4047504663467,0.392250008881092,15.0792510509491,"W.4",0
"Garden Park West",2014,21,25,"W.4.49",NA,NA,NA,0,0,248.363007545471,78.2950000762939,234.223993301392,13.1542508602142,0.481249988079071,15.200001001358,"W.4",NA
"Garden Park West",2015,21,25,"W.4.49",NA,NA,NA,0,0,128.878999710083,137.038999557495,426.717010498047,12.9030002951622,2.0455000847578,15.3330008983612,"W.4",NA
"Garden Park West",2016,8,0,"W.4.49",8,0,1,3,3,116.295997619629,62.1769990921021,247.020998001099,14.6862503290176,2.50200012326241,16.1690006256104,"W.4",0
"Garden Park West",2017,21,25,"W.4.49",NA,NA,NA,0,0,117.009000301361,60.414999961853,326.344995498657,14.6460008621216,2.88675017934293,15.5090007781982,"W.4",NA
"Garden Park West",2018,5,0,"W.4.49",5,0,1,2,2,203.708003997803,38.4449987411499,155.418996810913,13.4550009965897,1.98325005173683,17.0420002937317,"W.4",0
"Garden Park West",2004,11,12,"W.4.50",12,12,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,15,5,"W.4.50",15,5,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,10,0,"W.4.50",10,0,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",0
"Garden Park West",2007,12,4,"W.4.50",12,4,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",1
"Garden Park West",2008,7,0,"W.4.50",7,0,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",0
"Garden Park West",2009,NA,NA,"W.4.50",NA,NA,0,0,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",NA
"Garden Park West",2004,21,31,"W.4.51",37,45,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,30,17,"W.4.51",48,24,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,21,2,"W.4.51",29,2,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",1
"Garden Park West",2007,26,4,"W.4.51",34,4,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",1
"Garden Park West",2008,17,0,"W.4.51",24,0,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",0
"Garden Park West",2009,27,5,"W.4.51",35,5,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,35,6,"W.4.51",43,6,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",1
"Garden Park West",2011,25,0,"W.4.51",25,0,1,1,1,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",0
"Garden Park West",2012,11,0,"W.4.51",11,0,1,1,1,173.437004089355,45.4470012187958,173.937003135681,13.5752507448196,1.99800008535385,17.4525008201599,"W.4",0
"Garden Park West",2013,NA,NA,"W.4.51",NA,NA,0,0,1,83.1720008850098,53.7239995002747,163.097997665405,13.4047504663467,0.392250008881092,15.0792510509491,"W.4",NA
"Garden Park West",2004,13,10,"W.4.52",17,15,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,8,5,"W.4.52",18,6,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,12,2,"W.4.52",15,3,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",1
"Garden Park West",2007,10,0,"W.4.52",17,0,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",0
"Garden Park West",2008,6,0,"W.4.52",8,0,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",0
"Garden Park West",2009,10,0,"W.4.52",13,20,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,6,0,"W.4.52",10,1,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",1
"Garden Park West",2011,NA,NA,"W.4.52",NA,NA,0,0,1,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",NA
"Garden Park West",2004,12,10,"W.4.53",12,10,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,8,2,"W.4.53",8,2,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,8,4,"W.4.53",8,4,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",1
"Garden Park West",2007,9,2,"W.4.53",9,2,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",1
"Garden Park West",2008,6,0,"W.4.53",6,0,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",0
"Garden Park West",2009,5,1,"W.4.53",5,1,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,11,0,"W.4.53",11,0,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",0
"Garden Park West",2011,9,0,"W.4.53",9,0,1,1,1,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",0
"Garden Park West",2012,8,2,"W.4.53",8,2,1,1,1,173.437004089355,45.4470012187958,173.937003135681,13.5752507448196,1.99800008535385,17.4525008201599,"W.4",1
"Garden Park West",2013,8,0,"W.4.53",8,0,1,1,1,83.1720008850098,53.7239995002747,163.097997665405,13.4047504663467,0.392250008881092,15.0792510509491,"W.4",0
"Garden Park West",2014,12,10,"W.4.53",NA,NA,NA,0,0,248.363007545471,78.2950000762939,234.223993301392,13.1542508602142,0.481249988079071,15.200001001358,"W.4",NA
"Garden Park West",2015,12,10,"W.4.53",NA,NA,NA,0,0,128.878999710083,137.038999557495,426.717010498047,12.9030002951622,2.0455000847578,15.3330008983612,"W.4",NA
"Garden Park West",2016,6,0,"W.4.53",6,0,1,3,3,116.295997619629,62.1769990921021,247.020998001099,14.6862503290176,2.50200012326241,16.1690006256104,"W.4",0
"Garden Park West",2017,12,10,"W.4.53",NA,NA,NA,0,0,117.009000301361,60.414999961853,326.344995498657,14.6460008621216,2.88675017934293,15.5090007781982,"W.4",NA
"Garden Park West",2018,7,0,"W.4.53",7,0,1,2,2,203.708003997803,38.4449987411499,155.418996810913,13.4550009965897,1.98325005173683,17.0420002937317,"W.4",0
"Garden Park West",2004,32,26,"W.4.54",32,26,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,47,7,"W.4.54",47,7,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,NA,NA,"W.4.54",NA,NA,0,0,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",NA
"Garden Park West",2004,30,27,"W.4.55",30,27,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,27,14,"W.4.55",27,14,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,14,4,"W.4.55",16,4,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",1
"Garden Park West",2007,33,4,"W.4.55",36,4,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",1
"Garden Park West",2008,27,0,"W.4.55",30,0,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",0
"Garden Park West",2009,29,0,"W.4.55",34,1,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,31,0,"W.4.55",39,1,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",1
"Garden Park West",2011,10,0,"W.4.55",14,0,1,1,1,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",0
"Garden Park West",2012,12,0,"W.4.55",19,7,1,1,1,173.437004089355,45.4470012187958,173.937003135681,13.5752507448196,1.99800008535385,17.4525008201599,"W.4",1
"Garden Park West",2013,15,0,"W.4.55",23,0,1,1,1,83.1720008850098,53.7239995002747,163.097997665405,13.4047504663467,0.392250008881092,15.0792510509491,"W.4",0
"Garden Park West",2014,30,27,"W.4.55",NA,NA,NA,0,0,248.363007545471,78.2950000762939,234.223993301392,13.1542508602142,0.481249988079071,15.200001001358,"W.4",NA
"Garden Park West",2015,30,27,"W.4.55",NA,NA,NA,0,0,128.878999710083,137.038999557495,426.717010498047,12.9030002951622,2.0455000847578,15.3330008983612,"W.4",NA
"Garden Park West",2016,13,0,"W.4.55",22,7,1,3,3,116.295997619629,62.1769990921021,247.020998001099,14.6862503290176,2.50200012326241,16.1690006256104,"W.4",1
"Garden Park West",2017,30,27,"W.4.55",NA,NA,NA,0,0,117.009000301361,60.414999961853,326.344995498657,14.6460008621216,2.88675017934293,15.5090007781982,"W.4",NA
"Garden Park West",2018,9,0,"W.4.55",14,6,1,2,2,203.708003997803,38.4449987411499,155.418996810913,13.4550009965897,1.98325005173683,17.0420002937317,"W.4",1
"Garden Park West",2004,34,27,"W.4.56",110,94,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,33,7,"W.4.56",106,39,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,15,5,"W.4.56",67,12,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",1
"Garden Park West",2007,25,9,"W.4.56",132,43,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",1
"Garden Park West",2008,68,0,"W.4.56",152,0,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",0
"Garden Park West",2009,23,5,"W.4.56",115,27,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,97,0,"W.4.56",139,0,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",0
"Garden Park West",2011,16,0,"W.4.56",44,0,1,1,1,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",0
"Garden Park West",2012,9,0,"W.4.56",67,1,1,1,1,173.437004089355,45.4470012187958,173.937003135681,13.5752507448196,1.99800008535385,17.4525008201599,"W.4",1
"Garden Park West",2013,NA,NA,"W.4.56",22,0,1,1,1,83.1720008850098,53.7239995002747,163.097997665405,13.4047504663467,0.392250008881092,15.0792510509491,"W.4",0
"Garden Park West",2014,34,27,"W.4.56",NA,NA,NA,0,0,248.363007545471,78.2950000762939,234.223993301392,13.1542508602142,0.481249988079071,15.200001001358,"W.4",NA
"Garden Park West",2015,34,27,"W.4.56",NA,NA,NA,0,0,128.878999710083,137.038999557495,426.717010498047,12.9030002951622,2.0455000847578,15.3330008983612,"W.4",NA
"Garden Park West",2016,NA,NA,"W.4.56",32,1,1,3,3,116.295997619629,62.1769990921021,247.020998001099,14.6862503290176,2.50200012326241,16.1690006256104,"W.4",1
"Garden Park West",2017,34,27,"W.4.56",NA,NA,NA,0,0,117.009000301361,60.414999961853,326.344995498657,14.6460008621216,2.88675017934293,15.5090007781982,"W.4",NA
"Garden Park West",2018,NA,NA,"W.4.56",8,6,1,2,2,203.708003997803,38.4449987411499,155.418996810913,13.4550009965897,1.98325005173683,17.0420002937317,"W.4",1
"Garden Park West",2004,1,0,"W.4.57",1,0,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",0
"Garden Park West",2005,1,0,"W.4.57",1,0,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",0
"Garden Park West",2006,4,0,"W.4.57",4,0,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",0
"Garden Park West",2007,4,4,"W.4.57",4,4,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",1
"Garden Park West",2008,5,0,"W.4.57",5,0,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",0
"Garden Park West",2009,5,2,"W.4.57",5,2,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,12,1,"W.4.57",12,1,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",1
"Garden Park West",2011,NA,NA,"W.4.57",NA,NA,NA,0,0,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",NA
"Garden Park West",2012,7,0,"W.4.57",7,0,1,2,2,173.437004089355,45.4470012187958,173.937003135681,13.5752507448196,1.99800008535385,17.4525008201599,"W.4",0
"Garden Park West",2013,NA,NA,"W.4.57",NA,NA,0,0,1,83.1720008850098,53.7239995002747,163.097997665405,13.4047504663467,0.392250008881092,15.0792510509491,"W.4",NA
"Garden Park West",2004,24,34,"W.4.58",24,34,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,22,18,"W.4.58",22,18,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,22,15,"W.4.58",22,15,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",1
"Garden Park West",2007,31,32,"W.4.58",31,32,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",1
"Garden Park West",2008,18,5,"W.4.58",18,5,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",1
"Garden Park West",2009,17,17,"W.4.58",24,20,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,23,1,"W.4.58",31,1,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",1
"Garden Park West",2011,1,0,"W.4.58",1,0,1,1,1,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",0
"Garden Park West",2012,9,12,"W.4.58",9,12,1,1,1,173.437004089355,45.4470012187958,173.937003135681,13.5752507448196,1.99800008535385,17.4525008201599,"W.4",1
"Garden Park West",2013,NA,NA,"W.4.58",NA,NA,0,0,1,83.1720008850098,53.7239995002747,163.097997665405,13.4047504663467,0.392250008881092,15.0792510509491,"W.4",NA
"Garden Park West",2004,15,18,"W.4.59",19,19,1,0,0,105.83399772644,64.7270002365112,330.682995796204,13.3567508459091,2.13050012290478,15.2107503414154,"W.4",1
"Garden Park West",2005,19,12,"W.4.59",29,14,1,1,1,118.014999389648,102.725998878479,104.185001373291,12.2380005717278,1.98575010895729,15.7927503585815,"W.4",1
"Garden Park West",2006,21,1,"W.4.59",28,1,1,1,1,140.379996776581,59.0659999847412,219.822005271912,13.7335003614426,1.01350009441376,17.1732506752014,"W.4",1
"Garden Park West",2007,45,10,"W.4.59",45,10,1,1,1,167.9129986763,110.20599937439,271.362997055054,12.0925005674362,0.57800005748868,15.2220007181168,"W.4",1
"Garden Park West",2008,38,2,"W.4.59",43,5,1,1,1,98.7579970359802,102.395001411438,92.3909997940063,14.2165009975433,-0.341999981552362,15.1650006771088,"W.4",1
"Garden Park West",2009,46,8,"W.4.59",46,8,1,1,1,138.928997993469,77.6599996089935,242.264991760254,13.3455007076263,1.95275008678436,15.1452504396439,"W.4",1
"Garden Park West",2010,62,9,"W.4.59",62,9,1,1,1,180.891000747681,124.465995311737,137.686000823975,11.8142503499985,-0.230499997735023,15.9162504673004,"W.4",1
"Garden Park West",2011,NA,NA,"W.4.59",NA,NA,NA,0,0,85.2840003967285,48.1170001029968,120.632998466492,13.6962507963181,0.953500062227249,15.7627501487732,"W.4",NA
"Garden Park West",2012,11,6,"W.4.59",11,6,1,2,2,173.437004089355,45.4470012187958,173.937003135681,13.5752507448196,1.99800008535385,17.4525008201599,"W.4",1
"Garden Park West",2013,NA,NA,"W.4.59",NA,NA,0,0,1,83.1720008850098,53.7239995002747,163.097997665405,13.4047504663467,0.392250008881092,15.0792510509491,"W.4",NA
